Time from start of file (ns),Time from start of region (ns),Time (),Seconds from midnight Sunday (),Hunter heading (deg),Number of targets (),Target 1 range forward (m),Target 1 range lateral (m),Target 1 range horizontal (m),Target 1 angle to target (deg),Target 1 range velocity forward (m/s),Target 1 range velocity lateral (m/s),Target 1 time to collision forward (),Target 1 time to collision lateral (),Target 1 time gap forward (),Target 2 range forward (m),Target 2 range lateral (m),Target 2 range horizontal (m),Target 2 angle to target (deg),Target 2 range velocity forward (m/s),Target 2 range velocity lateral (m/s),Target 2 time to collision forward (),Target 2 time to collision lateral (),Target 2 time gap forward (),Hunter distance along line 1 (m),Hunter line number to left of A (),Hunter distance lateral from A to line on left of A (m),Hunter velocity lateral of A to line on left of A (m/s),Hunter acceleration lateral of A to line on left of A (m/s²),Hunter line number to right of A (),Hunter distance lateral from A to line on right of A (m),Hunter velocity lateral of A to line on right of A (m/s),Hunter acceleration lateral of A to line on right of A (m/s²),Hunter distance lateral from A to line 1 (m),Hunter distance lateral from A to line 2 (m),Hunter distance lateral from A to line 3 (m),Hunter distance lateral from A to line 4 (m),Hunter distance lateral from A to line 5 (m),Hunter distance lateral from A to line 6 (m),Hunter distance lateral from A to line 7 (m),Hunter distance lateral from A to line 8 (m)
31870000000,31420000000,1.26057255587E+18,0.000169356,347.15,1,11.529,12.729,17.1739710608816,47.8320114648489,0.51,-3.07,-22.6058823529412,4.14625407166124,3.19362880886427,0,0,0,0,0,0,0,0,0,-3598.278,,,,,,,,,,,,,,,,
31880000000,31430000000,1.26057255588E+18,0.000169356,347.31,1,11.533,12.699,17.1544364524166,47.7548444106188,0.49,-3.06,-23.5367346938776,4.15,3.20361111111111,0,0,0,0,0,0,0,0,0,-3598.312,,,,,,,,,,,,,,,,
31890000000,31440000000,1.26057255589E+18,0.000169356,347.47,1,11.534,12.667,17.1314344116306,47.6804162467527,0.45,-3.03,-25.6311111111111,4.18052805280528,3.20388888888889,0,0,0,0,0,0,0,0,0,-3598.343,,,,,,,,,,,,,,,,
31900000000,31450000000,1.2605725559E+18,0.000169356,347.62,1,11.539,12.636,17.1118969433549,47.598154396554,0.46,-3.04,-25.0847826086957,4.15657894736842,3.2142061281337,0,0,0,0,0,0,0,0,0,-3598.374,,,,,,,,,,,,,,,,
31910000000,31460000000,1.26057255591E+18,0.000169356,347.78,1,11.542,12.607,17.0925192116317,47.5251766814728,0.37,-2.97,-31.1945945945946,4.24478114478115,3.21504178272981,0,0,0,0,0,0,0,0,0,-3598.409,,,,,,,,,,,,,,,,
31920000000,31470000000,1.26057255592E+18,0.000169356,347.93,1,11.541,12.574,17.0675175992292,47.452845881742,0.38,-2.99,-30.3710526315789,4.20535117056856,3.21476323119777,0,0,0,0,0,0,0,0,0,-3598.44,,,,,,,,,,,,,,,,
31930000000,31480000000,1.26057255593E+18,0.000169356,348.09,1,11.544,12.544,17.047459400157,47.3772375477769,0.36,-2.98,-32.0666666666667,4.20939597315436,3.22458100558659,0,0,0,0,0,0,0,0,0,-3598.471,,,,,,,,,,,,,,,,
31940000000,31490000000,1.26057255594E+18,0.000169356,348.24,1,11.547,12.515,17.02816590241,47.3037329990225,0.31,-2.94,-37.2483870967742,4.25680272108844,3.22541899441341,0,0,0,0,0,0,0,0,0,-3598.506,,,,,,,,,,,,,,,,
31950000000,31500000000,1.26057255595E+18,0.000169356,348.39,1,11.545,12.483,17.0033030320582,47.2355653972372,0.31,-2.95,-37.241935483871,4.23152542372881,3.22486033519553,0,0,0,0,0,0,0,0,0,-3598.537,,,,,,,,,,,,,,,,
31960000000,31510000000,1.26057255596E+18,0.000169356,348.54,1,11.548,12.454,16.9840637068989,47.1617091527049,0.27,-2.92,-42.7703703703704,4.26506849315069,3.23473389355742,0,0,0,0,0,0,0,0,0,-3598.568,,,,,,,,,,,,,,,,
31970000000,31520000000,1.26057255597E+18,0.000169356,348.69,1,11.551,12.425,16.9648526666164,47.0876855149611,0.26,-2.92,-44.4269230769231,4.25513698630137,3.23557422969188,0,0,0,0,0,0,0,0,0,-3598.602,,,,,,,,,,,,,,,,
31980000000,31530000000,1.26057255598E+18,0.000169356,348.84,1,11.548,12.394,16.9401162923989,47.0237269479043,0.25,-2.91,-46.192,4.25910652920962,3.23473389355742,0,0,0,0,0,0,0,0,0,-3598.632,,,,,,,,,,,,,,,,
31990000000,31540000000,1.26057255599E+18,0.000169356,348.99,1,11.55,12.364,16.919544792931,46.9495176338044,0.24,-2.91,-48.125,4.24879725085911,3.24438202247191,0,0,0,0,0,0,0,0,0,-3598.663,,,,,,,,,,,,,,,,
32000000000,31550000000,1.260572556E+18,0.000169356,349.13,1,11.553,12.336,16.9011450795501,46.8772883057729,0.23,-2.9,-50.2304347826087,4.25379310344828,3.24522471910112,0,0,0,0,0,0,0,0,0,-3598.697,,,,,,,,,,,,,,,,
32010000000,31560000000,1.26057255601E+18,0.000169356,349.28,1,11.549,12.305,16.8757940850201,46.815255952753,0.16,-2.85,-72.18125,4.31754385964912,3.24410112359551,0,0,0,0,0,0,0,0,0,-3598.727,,,,,,,,,,,,,,,,
32020000000,31570000000,1.26057255602E+18,0.000169356,349.43,1,11.551,12.276,16.8560308791839,46.7428391152446,0.18,-2.87,-64.1722222222222,4.27735191637631,3.25380281690141,0,0,0,0,0,0,0,0,0,-3598.758,,,,,,,,,,,,,,,,
32030000000,31580000000,1.26057255603E+18,0.000169356,349.57,1,11.553,12.248,16.8370220941828,46.6725874820611,0.15,-2.85,-77.02,4.29754385964912,3.2543661971831,0,0,0,0,0,0,0,0,0,-3598.791,,,,,,,,,,,,,,,,
32040000000,31590000000,1.26057255604E+18,0.000169356,349.71,1,11.549,12.217,16.8117366741214,46.6100103704169,0.15,-2.85,-76.9933333333333,4.28666666666667,3.25323943661972,0,0,0,0,0,0,0,0,0,-3598.821,,,,,,,,,,,,,,,,
32050000000,31600000000,1.26057255605E+18,0.000169356,349.86,1,11.551,12.189,16.7927758872677,46.5394233677182,0.13,-2.84,-88.8538461538461,4.2919014084507,3.26299435028249,0,0,0,0,0,0,0,0,0,-3598.852,,,,,,,,,,,,,,,,
32060000000,31610000000,1.26057255606E+18,0.000169356,350.01,1,11.552,12.16,16.7724268965466,46.4688007143858,0.13,-2.85,-88.8615384615385,4.26666666666667,3.26327683615819,0,0,0,0,0,0,0,0,0,-3598.885,,,,,,,,,,,,,,,,
32070000000,31620000000,1.26057255607E+18,0.000169356,350.14,1,11.548,12.131,16.7486556176906,46.410392849124,0.12,-2.84,-96.2333333333333,4.27147887323944,3.271388101983,0,0,0,0,0,0,0,0,0,-3598.915,,,,,,,,,,,,,,,,
32080000000,31630000000,1.26057255608E+18,0.000169356,350.29,1,11.549,12.102,16.7283533260151,46.3394272525907,0.1,-2.83,-115.49,4.27632508833922,3.27167138810198,0,0,0,0,0,0,0,0,0,-3598.945,,,,,,,,,,,,,,,,
32090000000,31640000000,1.26057255609E+18,0.000169356,350.43,1,11.55,12.074,16.7087993584219,46.2706597635542,0.1,-2.83,-115.5,4.26643109540636,3.28125,0,0,0,0,0,0,0,0,0,-3598.977,,,,,,,,,,,,,,,,
32100000000,31650000000,1.2605725561E+18,0.000169356,350.57,1,11.546,12.045,16.6850873836489,46.2117473268993,0.08,-2.82,,4.27127659574468,3.28011363636364,0,0,0,0,0,0,0,0,0,-3599.007,,,,,,,,,,,,,,,,
32110000000,31660000000,1.26057255611E+18,0.000169356,350.71,1,11.547,12.016,16.6648571851066,46.1402696100283,0.09,-2.84,,4.23098591549296,3.28974358974359,0,0,0,0,0,0,0,0,0,-3599.037,,,,,,,,,,,,,,,,
32120000000,31670000000,1.26057255612E+18,0.000169356,350.86,1,11.547,11.988,16.6446794201631,46.0734855378519,0.07,-2.82,,4.25106382978723,3.28974358974359,0,0,0,0,0,0,0,0,0,-3599.069,,,,,,,,,,,,,,,,
32130000000,31680000000,1.26057255613E+18,0.000169356,351,1,11.543,11.959,16.6210267432551,46.0140649934852,0.1,-2.85,-115.43,4.19614035087719,3.298,0,0,0,0,0,0,0,0,0,-3599.099,,,,,,,,,,,,,,,,
32140000000,31690000000,1.26057255614E+18,0.000169356,351.14,1,11.544,11.93,16.6008685314956,45.9420711357247,0.08,-2.84,,4.20070422535211,3.29828571428571,0,0,0,0,0,0,0,0,0,-3599.128,,,,,,,,,,,,,,,,
32150000000,31700000000,1.26057255615E+18,0.000169356,351.28,1,11.545,11.902,16.5814543692645,45.872308306883,0.08,-2.85,,4.17614035087719,3.3080229226361,0,0,0,0,0,0,0,0,0,-3599.16,,,,,,,,,,,,,,,,
32160000000,31710000000,1.26057255616E+18,0.000169356,351.42,1,11.541,11.873,16.5578624828207,45.8123739679901,0.06,-2.84,,4.1806338028169,3.30687679083095,0,0,0,0,0,0,0,0,0,-3599.189,,,,,,,,,,,,,,,,
32170000000,31720000000,1.26057255617E+18,0.000169356,351.57,1,11.542,11.844,16.5377779644062,45.7398599013346,0.09,-2.87,,4.12682926829268,3.31666666666667,0,0,0,0,0,0,0,0,0,-3599.219,,,,,,,,,,,,,,,,
32180000000,31730000000,1.26057255618E+18,0.000169356,351.71,1,11.543,11.815,16.5177200000484,45.6671696059846,0.09,-2.87,,4.11672473867596,3.31695402298851,0,0,0,0,0,0,0,0,0,-3599.251,,,,,,,,,,,,,,,,
32190000000,31740000000,1.26057255619E+18,0.000169356,351.85,1,11.538,11.785,16.4927762672026,45.6067627874979,0.09,-2.88,,4.09201388888889,3.31551724137931,0,0,0,0,0,0,0,0,0,-3599.279,,,,,,,,,,,,,,,,
32200000000,31750000000,1.2605725562E+18,0.000169356,352,1,11.539,11.756,16.4727671324523,45.5337121504054,0.09,-2.89,,4.06782006920415,3.32536023054755,0,0,0,0,0,0,0,0,0,-3599.308,,,,,,,,,,,,,,,,
32210000000,31760000000,1.26057255621E+18,0.000169356,352.14,1,11.539,11.727,16.4520834546874,45.4629662218589,0.08,-2.88,,4.071875,3.32536023054755,0,0,0,0,0,0,0,0,0,-3599.34,,,,,,,,,,,,,,,,
32220000000,31770000000,1.26057255622E+18,0.000169356,352.28,1,11.535,11.696,16.4271921216013,45.3970760113016,0.08,-2.89,,4.04705882352941,3.33381502890173,0,0,0,0,0,0,0,0,0,-3599.369,,,,,,,,,,,,,,,,
32230000000,31780000000,1.26057255623E+18,0.000169356,352.43,1,11.536,11.667,16.4072601308079,45.3234783160979,0.09,-2.9,,4.02310344827586,3.33410404624277,0,0,0,0,0,0,0,0,0,-3599.397,,,,,,,,,,,,,,,,
32240000000,31790000000,1.26057255624E+18,0.000169356,352.58,1,11.536,11.638,16.3866512747419,45.2521848524617,0.09,-2.91,,3.99931271477663,3.34376811594203,0,0,0,0,0,0,0,0,0,-3599.428,,,,,,,,,,,,,,,,
32250000000,31800000000,1.26057255625E+18,0.000169356,352.72,1,11.532,11.607,16.3618297570901,45.1857110685414,0.11,-2.94,-104.836363636364,3.94795918367347,3.34260869565217,0,0,0,0,0,0,0,0,0,-3599.457,,,,,,,,,,,,,,,,
32260000000,31810000000,1.26057255626E+18,0.000169356,352.87,1,11.534,11.577,16.3419731060848,45.106603594657,0.1,-2.94,-115.34,3.93775510204082,3.3431884057971,0,0,0,0,0,0,0,0,0,-3599.485,,,,,,,,,,,,,,,,
32270000000,31820000000,1.26057255627E+18,0.000169356,353.01,1,11.534,11.548,16.3214417255339,45.034751789915,0.09,-2.94,,3.92789115646258,3.35290697674419,0,0,0,0,0,0,0,0,0,-3599.516,,,,,,,,,,,,,,,,
32280000000,31830000000,1.26057255628E+18,0.000169356,353.16,1,11.53,11.517,16.2966925785572,44.9676814746095,0.08,-2.93,,3.93071672354949,3.35174418604651,0,0,0,0,0,0,0,0,0,-3599.544,,,,,,,,,,,,,,,,
32290000000,31840000000,1.26057255629E+18,0.000169356,353.3,1,11.531,11.487,16.2762136260249,44.8904765301948,0.09,-2.94,,3.90714285714286,3.36180758017493,0,0,0,0,0,0,0,0,0,-3599.572,,,,,,,,,,,,,,,,
32300000000,31850000000,1.2605725563E+18,0.000169356,353.45,1,11.532,11.458,16.2564691123257,44.815577510159,0.1,-2.97,-115.32,3.85791245791246,3.36209912536443,0,0,0,0,0,0,0,0,0,-3599.603,,,,,,,,,,,,,,,,
32310000000,31860000000,1.26057255631E+18,0.000169356,353.6,1,11.528,11.426,16.2310893041718,44.7453981421943,0.06,-2.94,,3.88639455782313,3.36093294460641,0,0,0,0,0,0,0,0,0,-3599.63,,,,,,,,,,,,,,,,
32320000000,31870000000,1.26057255632E+18,0.000169356,353.75,1,11.529,11.396,16.2106957592819,44.6676007335844,0.09,-2.97,,3.83703703703704,3.37105263157895,0,0,0,0,0,0,0,0,0,-3599.658,,,,,,,,,,,,,,,,
32330000000,31880000000,1.26057255633E+18,0.000169356,353.89,1,11.53,11.367,16.1910342165039,44.5921276017928,0.08,-2.97,,3.82727272727273,3.38123167155425,0,0,0,0,0,0,0,0,0,-3599.688,,,,,,,,,,,,,,,,
32340000000,31890000000,1.26057255634E+18,0.000169356,354.04,1,11.527,11.335,16.1664453111994,44.5188290154487,0.08,-2.98,,3.80369127516779,3.38035190615836,0,0,0,0,0,0,0,0,0,-3599.716,,,,,,,,,,,,,,,,
32350000000,31900000000,1.26057255635E+18,0.000169356,354.19,1,11.527,11.305,16.1454251724753,44.442919488726,0.06,-2.97,,3.80639730639731,3.38035190615836,0,0,0,0,0,0,0,0,0,-3599.743,,,,,,,,,,,,,,,,
32360000000,31910000000,1.26057255636E+18,0.000169356,354.34,1,11.528,11.275,16.125148340403,44.3643276126048,0.09,-3,,3.75833333333333,3.39058823529412,0,0,0,0,0,0,0,0,0,-3599.773,,,,,,,,,,,,,,,,
32370000000,31920000000,1.26057255637E+18,0.000169356,354.48,1,11.525,11.243,16.1006420368878,44.2903819539451,0.08,-3.01,,3.73521594684385,3.38970588235294,0,0,0,0,0,0,0,0,0,-3599.8,,,,,,,,,,,,,,,,
32380000000,31930000000,1.26057255638E+18,0.000169356,354.63,1,11.525,11.213,16.0797075222157,44.2138639538197,0.05,-2.99,,3.75016722408027,3.39970501474926,0,0,0,0,0,0,0,0,0,-3599.827,,,,,,,,,,,,,,,,
32390000000,31940000000,1.26057255639E+18,0.000169356,354.78,1,11.526,11.183,16.0595194510919,44.1346621116851,0.07,-3.01,,3.71528239202658,3.4,0,0,0,0,0,0,0,0,0,-3599.857,,,,,,,,,,,,,,,,
32400000000,31950000000,1.2605725564E+18,0.000169356,354.93,1,11.523,11.151,16.0350968191651,44.0600636010895,0.1,-3.04,-115.23,3.66809210526316,3.40917159763314,0,0,0,0,0,0,0,0,0,-3599.883,,,,,,,,,,,,,,,,
32410000000,31960000000,1.26057255641E+18,0.000169356,355.08,1,11.524,11.121,16.0149685294727,43.9804476946792,0.07,-3.03,,3.67029702970297,3.4094674556213,0,0,0,0,0,0,0,0,0,-3599.91,,,,,,,,,,,,,,,,
32420000000,31970000000,1.26057255642E+18,0.000169356,355.23,1,11.525,11.09,15.9941778469542,43.8980503662244,0.09,-3.05,,3.63606557377049,3.40976331360947,0,0,0,0,0,0,0,0,0,-3599.94,,,,,,,,,,,,,,,,
32430000000,31980000000,1.26057255643E+18,0.000169356,355.38,1,11.521,11.057,15.968427912603,43.8226813735637,0.09,-3.06,,3.61339869281046,3.4186943620178,0,0,0,0,0,0,0,0,0,-3599.966,,,,,,,,,,,,,,,,
32440000000,31990000000,1.26057255644E+18,0.000169356,355.54,1,11.522,11.026,15.9477007747198,43.7398383839219,0.09,-3.07,,3.59153094462541,3.41899109792285,0,0,0,0,0,0,0,0,0,-3599.993,,,,,,,,,,,,,,,,
32450000000,32000000000,1.26057255645E+18,0.000169356,355.69,1,11.523,10.995,15.9270070634755,43.6567799470613,0.09,-3.08,,3.5698051948052,3.42946428571429,0,0,0,0,0,0,0,0,0,-3600.022,,,,,,,,,,,,,,,,
32460000000,32010000000,1.26057255646E+18,0.000169356,355.84,1,11.519,10.962,15.9013460122092,43.58070275992,0.09,-3.08,,3.55909090909091,3.42827380952381,0,0,0,0,0,0,0,0,0,-3600.048,,,,,,,,,,,,,,,,
32470000000,32020000000,1.26057255647E+18,0.000169356,355.99,1,11.52,10.931,15.8807166400009,43.4971950058346,0.09,-3.09,,3.53754045307443,3.42857142857143,0,0,0,0,0,0,0,0,0,-3600.075,,,,,,,,,,,,,,,,
32480000000,32030000000,1.26057255648E+18,0.000169356,356.15,1,11.522,10.9,15.860847518339,43.410987537168,0.11,-3.12,-104.745454545455,3.49358974358974,3.43940298507463,0,0,0,0,0,0,0,0,0,-3600.103,,,,,,,,,,,,,,,,
32490000000,32040000000,1.26057255649E+18,0.000169356,356.3,1,11.518,10.867,15.8352774841491,43.3341951176826,0.12,-3.13,-95.9833333333333,3.47188498402556,3.43820895522388,0,0,0,0,0,0,0,0,0,-3600.129,,,,,,,,,,,,,,,,
32500000000,32050000000,1.2605725565E+18,0.000169357,356.45,1,11.519,10.835,15.8140629188074,43.2473790314294,0.1,-3.13,-115.19,3.46166134185304,3.44880239520958,0,0,0,0,0,0,0,0,0,-3600.156,,,,,,,,,,,,,,,,
32510000000,32060000000,1.26057255651E+18,0.000169357,356.61,1,11.52,10.804,15.7935688177182,43.1629761704253,0.1,-3.13,-115.2,3.4517571884984,3.44910179640719,0,0,0,0,0,0,0,0,0,-3600.184,,,,,,,,,,,,,,,,
32520000000,32070000000,1.26057255652E+18,0.000169357,356.76,1,11.517,10.77,15.7681384126345,43.0803189838996,0.12,-3.16,-95.975,3.40822784810127,3.44820359281437,0,0,0,0,0,0,0,0,0,-3600.21,,,,,,,,,,,,,,,,
32530000000,32080000000,1.26057255653E+18,0.000169357,356.92,1,11.519,10.738,15.7477619044739,42.9903108651004,0.12,-3.17,-95.9916666666667,3.38738170347003,3.45915915915916,0,0,0,0,0,0,0,0,0,-3600.236,,,,,,,,,,,,,,,,
32540000000,32090000000,1.26057255654E+18,0.000169357,357.08,1,11.52,10.707,15.7273726032036,42.9052183459156,0.09,-3.15,,3.39904761904762,3.45945945945946,0,0,0,0,0,0,0,0,0,-3600.264,,,,,,,,,,,,,,,,
32550000000,32100000000,1.26057255655E+18,0.000169357,357.23,1,11.516,10.673,15.7013115694199,42.8242767270011,0.12,-3.18,-95.9666666666667,3.3562893081761,3.45825825825826,0,0,0,0,0,0,0,0,0,-3600.289,,,,,,,,,,,,,,,,
32560000000,32110000000,1.26057255656E+18,0.000169357,357.39,1,11.517,10.641,15.6803115402724,42.7360331032286,0.11,-3.18,-104.7,3.34622641509434,3.46897590361446,0,0,0,0,0,0,0,0,0,-3600.315,,,,,,,,,,,,,,,,
32570000000,32120000000,1.26057255657E+18,0.000169357,357.55,1,11.518,10.61,15.6600263090456,42.6502441333701,0.09,-3.17,,3.34700315457413,3.46927710843373,0,0,0,0,0,0,0,0,0,-3600.343,,,,,,,,,,,,,,,,
32580000000,32130000000,1.26057255658E+18,0.000169357,357.7,1,11.515,10.577,15.6354774151607,42.5687497404766,0.09,-3.18,,3.32610062893082,3.4683734939759,0,0,0,0,0,0,0,0,0,-3600.368,,,,,,,,,,,,,,,,
32590000000,32140000000,1.26057255659E+18,0.000169357,357.86,1,11.516,10.545,15.6145855212362,42.4797915949501,0.08,-3.18,,3.31603773584906,3.46867469879518,0,0,0,0,0,0,0,0,0,-3600.393,,,,,,,,,,,,,,,,
32600000000,32150000000,1.2605725566E+18,0.000169357,358.01,1,11.516,10.513,15.5929928172882,42.3930725486067,0.07,-3.18,,3.3059748427673,3.47915407854985,0,0,0,0,0,0,0,0,0,-3600.421,,,,,,,,,,,,,,,,
32610000000,32160000000,1.26057255661E+18,0.000169357,358.16,1,11.513,10.48,15.5685442158219,42.3108228391482,0.07,-3.18,,3.29559748427673,3.47824773413897,0,0,0,0,0,0,0,0,0,-3600.446,,,,,,,,,,,,,,,,
32620000000,32170000000,1.26057255662E+18,0.000169357,358.32,1,11.513,10.448,15.5470213545875,42.2236128798981,0.06,-3.18,,3.28553459119497,3.47824773413897,0,0,0,0,0,0,0,0,0,-3600.471,,,,,,,,,,,,,,,,
32630000000,32180000000,1.26057255663E+18,0.000169357,358.48,1,11.514,10.416,15.5262761794321,42.1336855603309,0.05,-3.18,,3.27547169811321,3.4785498489426,0,0,0,0,0,0,0,0,0,-3600.498,,,,,,,,,,,,,,,,
32640000000,32190000000,1.26057255664E+18,0.000169357,358.63,1,11.51,10.384,15.5018565339768,42.0558939915178,0.03,-3.17,,3.27570977917981,3.4773413897281,0,0,0,0,0,0,0,0,0,-3600.523,,,,,,,,,,,,,,,,
32650000000,32200000000,1.26057255665E+18,0.000169357,358.78,1,11.51,10.352,15.4804393994486,41.9679550754982,-0.01,-3.14,,3.2968152866242,3.48787878787879,0,0,0,0,0,0,0,0,0,-3600.548,,,,,,,,,,,,,,,,
32660000000,32210000000,1.26057255666E+18,0.000169357,358.94,1,11.51,10.321,15.4597264206065,41.8825320944993,0,-3.15,,3.27650793650794,3.48787878787879,0,0,0,0,0,0,0,0,0,-3600.575,,,,,,,,,,,,,,,,
32670000000,32220000000,1.26057255667E+18,0.000169357,359.09,1,11.504,10.288,15.4332420443664,41.8061907539867,-0.02,-3.14,,3.27643312101911,3.48606060606061,0,0,0,0,0,0,0,0,0,-3600.6,,,,,,,,,,,,,,,,
32680000000,32230000000,1.26057255668E+18,0.000169357,359.24,1,11.504,10.256,15.4119288864178,41.7175144684163,-0.03,-3.14,,3.26624203821656,3.48606060606061,0,0,0,0,0,0,0,0,0,-3600.625,,,,,,,,,,,,,,,,
32690000000,32240000000,1.26057255669E+18,0.000169357,359.39,1,11.503,10.225,15.3905696450781,41.6338484970245,-0.07,-3.1,,3.29838709677419,3.49635258358663,0,0,0,0,0,0,0,0,0,-3600.652,,,,,,,,,,,,,,,,
32700000000,32250000000,1.2605725567E+18,0.000169357,359.54,1,11.497,10.193,15.364838365567,41.5595262259542,-0.07,-3.11,,3.27749196141479,3.49452887537994,0,0,0,0,0,0,0,0,0,-3600.676,,,,,,,,,,,,,,,,
32710000000,32260000000,1.26057255671E+18,0.000169357,359.69,1,11.497,10.161,15.3436283192731,41.4701131052918,-0.07,-3.12,,3.25673076923077,3.49452887537994,0,0,0,0,0,0,0,0,0,-3600.701,,,,,,,,,,,,,,,,
32720000000,32270000000,1.26057255672E+18,0.000169357,359.84,1,11.496,10.13,15.3223665274004,41.3857303624894,-0.1,-3.1,114.96,3.26774193548387,3.49422492401216,0,0,0,0,0,0,0,0,0,-3600.727,,,,,,,,,,,,,,,,
32730000000,32280000000,1.26057255673E+18,0.000169357,359.99,1,11.49,10.098,15.2967220017885,41.3106602548476,-0.11,-3.1,104.454545454545,3.25741935483871,3.49240121580547,0,0,0,0,0,0,0,0,0,-3600.752,,,,,,,,,,,,,,,,
32740000000,32290000000,1.26057255674E+18,0.000169357,0.14,1,11.488,10.067,15.2747711275816,41.2282689808133,-0.13,-3.09,88.3692307692308,3.257928802589,3.50243902439024,0,0,0,0,0,0,0,0,0,-3600.776,,,,,,,,,,,,,,,,
32750000000,32300000000,1.26057255675E+18,0.000169357,0.29,1,11.487,10.036,15.2536049837407,41.1431692388144,-0.14,-3.08,82.05,3.25844155844156,3.50213414634146,0,0,0,0,0,0,0,0,0,-3600.802,,,,,,,,,,,,,,,,
32760000000,32310000000,1.26057255676E+18,0.000169357,0.43,1,11.481,10.004,15.2280457380453,41.0673525623857,-0.15,-3.08,76.54,3.24805194805195,3.50030487804878,0,0,0,0,0,0,0,0,0,-3600.826,,,,,,,,,,,,,,,,
32770000000,32320000000,1.26057255677E+18,0.000169357,0.58,1,11.479,9.974,15.2068444129609,40.9870832030523,-0.18,-3.06,63.7722222222222,3.25947712418301,3.49969512195122,0,0,0,0,0,0,0,0,0,-3600.851,,,,,,,,,,,,,,,,
32780000000,32330000000,1.26057255678E+18,0.000169357,0.73,1,11.477,9.943,15.1850182087477,40.9037381815869,-0.18,-3.07,63.7611111111111,3.23876221498371,3.49908536585366,0,0,0,0,0,0,0,0,0,-3600.877,,,,,,,,,,,,,,,,
32790000000,32340000000,1.26057255679E+18,0.000169357,0.87,1,11.471,9.911,15.1595435947129,40.8271756790067,-0.17,-3.08,67.4764705882353,3.21785714285714,3.50795107033639,0,0,0,0,0,0,0,0,0,-3600.901,,,,,,,,,,,,,,,,
32800000000,32350000000,1.2605725568E+18,0.000169357,1.02,1,11.469,9.88,15.1377792624942,40.7433401663563,-0.19,-3.07,60.3631578947368,3.21824104234528,3.50733944954128,0,0,0,0,0,0,0,0,0,-3600.924,,,,,,,,,,,,,,,,
32810000000,32360000000,1.26057255681E+18,0.000169357,1.17,1,11.467,9.85,15.1166990113583,40.6621386790465,-0.18,-3.09,63.7055555555556,3.18770226537217,3.50672782874618,0,0,0,0,0,0,0,0,0,-3600.95,,,,,,,,,,,,,,,,
32820000000,32370000000,1.26057255682E+18,0.000169357,1.31,1,11.46,9.818,15.0905508183101,40.5872927441314,-0.22,-3.06,52.0909090909091,3.20849673202614,3.5045871559633,0,0,0,0,0,0,0,0,0,-3600.974,,,,,,,,,,,,,,,,
32830000000,32380000000,1.26057255683E+18,0.000169357,1.46,1,11.458,9.787,15.0688796199319,40.5027279212707,-0.2,-3.09,57.29,3.16731391585761,3.51472392638037,0,0,0,0,0,0,0,0,0,-3600.998,,,,,,,,,,,,,,,,
32840000000,32390000000,1.26057255684E+18,0.000169357,1.61,1,11.456,9.757,15.04788971916,40.4208185336095,-0.22,-3.08,52.0727272727273,3.16785714285714,3.51411042944785,0,0,0,0,0,0,0,0,0,-3601.023,,,,,,,,,,,,,,,,
32850000000,32400000000,1.26057255685E+18,0.000169357,1.75,1,11.449,9.725,15.0218249889952,40.3452105732083,-0.21,-3.09,54.5190476190476,3.14724919093851,3.51196319018405,0,0,0,0,0,0,0,0,0,-3601.046,,,,,,,,,,,,,,,,
32860000000,32410000000,1.26057255686E+18,0.000169357,1.9,1,11.447,9.694,15.0002481646138,40.2599095884535,-0.22,-3.09,52.0318181818182,3.13721682847897,3.51134969325153,0,0,0,0,0,0,0,0,0,-3601.07,,,,,,,,,,,,,,,,
32870000000,32420000000,1.26057255687E+18,0.000169357,2.05,1,11.444,9.663,14.9779406127812,40.1768308315411,-0.22,-3.1,52.0181818181818,3.11709677419355,3.51042944785276,0,0,0,0,0,0,0,0,0,-3601.095,,,,,,,,,,,,,,,,
32880000000,32430000000,1.26057255688E+18,0.000169357,2.19,1,11.438,9.631,14.9527256712614,40.097976563304,-0.23,-3.1,49.7304347826087,3.10677419354839,3.51938461538462,0,0,0,0,0,0,0,0,0,-3601.118,,,,,,,,,,,,,,,,
32890000000,32440000000,1.26057255689E+18,0.000169357,2.34,1,11.436,9.6,14.9312456278771,40.0119246230713,-0.22,-3.11,51.9818181818182,3.08681672025723,3.51876923076923,0,0,0,0,0,0,0,0,0,-3601.142,,,,,,,,,,,,,,,,
32900000000,32450000000,1.2605725569E+18,0.000169357,2.49,1,11.433,9.57,14.90967434252,39.9310382571979,-0.24,-3.1,47.6375,3.08709677419355,3.51784615384615,0,0,0,0,0,0,0,0,0,-3601.167,,,,,,,,,,,,,,,,
32910000000,32460000000,1.26057255691E+18,0.000169357,2.64,1,11.426,9.538,14.8837804337473,39.8538737010609,-0.24,-3.11,47.6083333333333,3.06688102893891,3.51569230769231,0,0,0,0,0,0,0,0,0,-3601.189,,,,,,,,,,,,,,,,
32920000000,32470000000,1.26057255692E+18,0.000169357,2.79,1,11.424,9.507,14.8623963411019,39.7670708456281,-0.25,-3.11,45.696,3.05691318327974,3.51507692307692,0,0,0,0,0,0,0,0,0,-3601.212,,,,,,,,,,,,,,,,
