,timestamp_sec,position_x,position_y,heading
3250,33.753501892089844,586620.804702,4208094.80846,0.226212
3251,33.7615909576416,586620.829996,4208094.815539,0.226
3252,33.7698540687561,586620.855266,4208094.822603,0.225796
3253,33.78448510169983,586620.880571,4208094.829587,0.22560700000000003
3254,33.79579401016235,586620.905749,4208094.836654,0.22539499999999998
3255,33.800666093826294,586620.93088,4208094.843729001,0.225188
3256,33.81909918785095,586620.955929,4208094.8508,0.22497899999999998
3257,33.82577300071716,586620.981026,4208094.857789,0.22477800000000003
3258,33.83252692222595,586621.0060020001,4208094.86484,0.224575
3259,33.840527057647705,586621.030931,4208094.871885,0.224359
3260,33.85669207572937,586621.055878,4208094.878876001,0.22415300000000002
3261,33.864400148391724,586621.0806979999,4208094.885923999,0.22394499999999998
3262,33.87437200546265,586621.105476,4208094.892956,0.223741
3263,33.88196301460266,586621.130188,4208094.899956,0.22353299999999998
3264,33.889782190322876,586621.154892,4208094.906948,0.223316
3265,33.904540061950684,586621.1796220001,4208094.913864,0.223077
3266,33.91236710548401,586621.204217,4208094.920841,0.22284099999999998
3267,33.92095994949341,586621.228794,4208094.927805999,0.222595
3268,33.937835931777954,586621.253332,4208094.934746,0.22234600000000002
3269,33.94578003883362,586621.277901,4208094.941614,0.22210300000000002
3270,33.95283102989197,586621.302335,4208094.948546,0.221865
3271,33.96048903465271,586621.32673,4208094.955459,0.221625
3272,33.976556062698364,586621.3511600001,4208094.962286,0.221386
3273,33.99623394012451,586621.375458,4208094.969165,0.221146
3274,33.99652886390686,586621.399706,4208094.976025,0.22090700000000002
3275,34.00195002555847,586621.423891,4208094.9828699995,0.220664
3276,34.016932010650635,586621.448045,4208094.989692,0.22042399999999998
3277,34.02606797218323,586621.472218,4208094.996404,0.220192
3278,34.03255891799927,586621.496275,4208095.003168,0.21996100000000002
3279,34.04059720039368,586621.520292,4208095.009898,0.21973800000000002
3280,34.059808015823364,586621.544261,4208095.016605999,0.21953000000000003
3281,34.064489126205444,586621.568276,4208095.023224,0.21934099999999998
3282,34.07238793373108,586621.59217,4208095.029886,0.21914899999999998
3283,34.08078122138977,586621.616014,4208095.036526999,0.218955
3284,34.08933401107788,586621.639821,4208095.043149,0.21877199999999997
3285,34.10784602165222,586621.663646,4208095.0496809995,0.218596
3286,34.113343954086304,586621.687346,4208095.056257,0.21842199999999998
3287,34.121341943740845,586621.710999,4208095.062813,0.218252
3288,34.13653588294983,586621.734604,4208095.069348,0.218079
3289,34.14457702636719,586621.758263,4208095.075794,0.217915
3290,34.15246105194092,586621.781805,4208095.082294,0.21775300000000003
3291,34.160497188568115,586621.8053,4208095.088771,0.21760100000000002
3292,34.16989588737488,586621.82877,4208095.095242,0.217442
3293,34.184715032577515,586621.8522579999,4208095.10163,0.217279
3294,34.192627906799316,586621.87564,4208095.108068,0.217115
3295,34.200594902038574,586621.8989779999,4208095.114496,0.216955
3296,34.21644306182861,586621.922354,4208095.1208339995,0.21678499999999998
3297,34.226065158843994,586621.945603,4208095.127230001,0.21661999999999998
3298,34.233668088912964,586621.968804,4208095.133615,0.216453
3299,34.24182319641113,586621.991963,4208095.139983,0.21628899999999998
3300,34.258254051208496,586622.01508,4208095.146337001,0.216126
3301,34.945433139801025,586623.4827279999,4208095.49813,0.20927199999999999
3302,34.952709913253784,586623.5023170001,4208095.5027910005,0.20922800000000003
3303,34.961585998535156,586623.521852,4208095.507432,0.209195
3304,34.97698402404785,586623.541287,4208095.511674,0.209164
3305,34.98456597328186,586623.560717,4208095.516291,0.209135
3306,34.99278688430786,586623.580109,4208095.520899,0.20911
3307,35.00166296958923,586623.59945,4208095.525487999,0.20909
3308,35.01687788963318,586623.618742,4208095.530075,0.209063
3309,35.02463507652283,586623.637937,4208095.534261,0.209027
3310,35.03592395782471,586623.657134,4208095.538825,0.20899600000000002
3311,35.04075002670288,586623.676291,4208095.543387,0.20895500000000003
3312,35.05781292915344,586623.695382,4208095.5479379995,0.20891700000000002
3313,35.066056966781616,586623.7143689999,4208095.552093,0.208875
3314,35.07263922691345,586623.7333729999,4208095.556617,0.20883200000000002
3315,35.08132600784302,586623.752323,4208095.561129,0.20879099999999998
3316,35.096627950668335,586623.771225,4208095.56563,0.20875100000000002
3317,35.10452222824097,586623.790023,4208095.569708,0.20871399999999998
3318,35.113675117492676,586623.8088390001,4208095.574168,0.208666
3319,35.121668100357056,586623.827592,4208095.578611,0.208619
3320,35.1364369392395,586623.846239,4208095.58265,0.208578
3321,35.14469504356384,586623.864895,4208095.587058,0.20854099999999998
3322,35.152425050735474,586623.883499,4208095.591449,0.208498
3323,35.16053104400635,586623.902054,4208095.595826,0.208458
3324,35.17963218688965,586623.920554,4208095.600183,0.208425
3325,35.184556007385254,586623.938952,4208095.604123999,0.208393
3326,35.19243001937866,586623.957352,4208095.608449,0.208364
3327,35.20089817047119,586623.975691,4208095.612762,0.20833600000000002
3328,35.21662092208862,586623.9939829999,4208095.6170540005,0.208306
3329,35.22463798522949,586624.01218,4208095.620933,0.20828899999999997
3330,35.233784914016724,586624.030364,4208095.625194999,0.20826399999999998
3331,35.24165105819702,586624.048507,4208095.629445,0.208244
3332,35.25707221031189,586624.066591,4208095.63368,0.208229
3333,35.26490092277527,586624.084625,4208095.638127,0.208157
3334,35.27245497703552,586624.1026720001,4208095.643082,0.208143
3335,35.28232502937317,586624.120664,4208095.648022,0.208132
